sale_id,date,product_code,quantity,unit_price,discount_pct,discount_value,total,payment_type,seller_name
364,2024-02-26,P003,3,250,8.91,66.83,683.17,dinheiro,Bruno
365,2024-02-26,P001,3,3500,3.29,345.45,10154.55,cartao_credito,Carla
366,2024-02-26,P004,1,900,2.16,19.44,880.56,dinheiro,Diego
367,2024-02-26,P005,2,180,12.93,46.55,313.45,cartao_credito,Bruno
368,2024-02-26,P004,1,900,4.15,37.35,862.65,dinheiro,Carla
369,2024-02-26,P002,1,50,8.81,4.41,45.59,cartao_credito,Bruno
370,2024-02-26,P001,2,3500,4.65,325.5,6674.5,dinheiro,Ana
371,2024-02-27,P003,3,250,7.36,55.2,694.8,dinheiro,Diego
372,2024-02-27,P003,2,250,10.72,53.6,446.4,cartao_credito,Diego
373,2024-02-28,P004,2,900,7.55,135.9,1664.1,dinheiro,Carla
374,2024-02-28,P005,1,180,1.74,3.13,176.87,cartao_credito,Carla
375,2024-02-29,P005,3,180,10.41,56.21,483.79,cartao_credito,Bruno
376,2024-02-29,P005,1,180,4.12,7.42,172.58,cartao_credito,Bruno
377,2024-02-29,P002,3,50,4.33,6.5,143.5,dinheiro,Bruno
378,2024-02-29,P004,3,900,9.12,246.24,2453.76,cartao_credito,Diego
379,2024-02-29,P004,3,900,0.31,8.37,2691.63,pix,Bruno
380,2024-02-29,P002,3,50,1.05,1.58,148.43,dinheiro,Ana
381,2024-02-29,P003,1,250,4.42,11.05,238.95,dinheiro,Ana
382,2024-02-29,P001,1,3500,12.38,433.3,3066.7,cartao_credito,Diego
383,2024-02-29,P001,1,3500,0.41,14.35,3485.65,pix,Carla
384,2024-03-01,P001,2,3500,3.21,224.7,6775.3,cartao_credito,Ana
385,2024-03-01,P002,1,50,8.95,4.47,45.52,dinheiro,Bruno
386,2024-03-01,P003,1,250,5.79,14.47,235.53,pix,Bruno
387,2024-03-01,P001,1,3500,7.65,267.75,3232.25,pix,Carla
388,2024-03-01,P001,3,3500,3.0,315.0,10185.0,cartao_credito,Ana
389,2024-03-01,P005,2,180,1.01,3.64,356.36,dinheiro,Bruno
390,2024-03-01,P001,1,3500,2.01,70.35,3429.65,pix,Bruno
391,2024-03-01,P003,3,250,2.98,22.35,727.65,dinheiro,Carla
392,2024-03-01,P002,1,50,1.53,0.77,49.23,cartao_credito,Bruno
393,2024-03-01,P001,3,3500,14.33,1504.65,8995.35,cartao_credito,Carla
394,2024-03-01,P001,1,3500,6.81,238.35,3261.65,cartao_credito,Carla
395,2024-03-02,P005,1,180,9.14,16.45,163.55,pix,Ana
396,2024-03-02,P004,2,900,4.4,79.2,1720.8,dinheiro,Bruno
397,2024-03-02,P003,1,250,3.61,9.03,240.97,cartao_credito,Diego
398,2024-03-02,P001,1,3500,5.51,192.85,3307.15,pix,Ana
399,2024-03-02,P002,2,50,4.49,4.49,95.51,pix,Diego
400,2024-03-02,P004,3,900,6.01,162.27,2537.73,cartao_credito,Bruno
401,2024-03-02,P004,1,900,1.33,11.97,888.03,dinheiro,Bruno
402,2024-03-02,P002,3,50,2.02,3.03,146.97,dinheiro,Ana
403,2024-03-02,P003,1,250,7.61,19.02,230.97,dinheiro,Carla
404,2024-03-03,P005,2,180,8.21,29.56,330.44,pix,Diego
405,2024-03-03,P001,1,3500,5.24,183.4,3316.6,cartao_credito,Diego
406,2024-03-04,P005,3,180,1.7,9.18,530.82,dinheiro,Ana
407,2024-03-04,P002,1,50,3.4,1.7,48.3,dinheiro,Ana
408,2024-03-04,P003,1,250,0.41,1.02,248.97,cartao_credito,Diego
409,2024-03-04,P003,2,250,0.12,0.6,499.4,cartao_credito,Carla
410,2024-03-04,P003,1,250,6.37,15.93,234.07,dinheiro,Diego
411,2024-03-04,P001,1,3500,7.7,269.5,3230.5,dinheiro,Bruno
412,2024-03-05,P001,2,3500,2.25,157.5,6842.5,pix,Carla
413,2024-03-05,P003,2,250,0.88,4.4,495.6,cartao_credito,Ana
414,2024-03-05,P004,1,900,2.91,26.19,873.81,pix,Ana
415,2024-03-05,P002,1,50,5.77,2.88,47.12,pix,Bruno
416,2024-03-05,P005,2,180,12.15,43.74,316.26,cartao_credito,Bruno
417,2024-03-05,P005,2,180,7.02,25.27,334.73,pix,Carla
418,2024-03-05,P004,3,900,3.8,102.6,2597.4,dinheiro,Bruno
419,2024-03-05,P003,3,250,0.69,5.17,744.83,pix,Carla
420,2024-03-05,P005,2,180,6.21,22.36,337.64,cartao_credito,Bruno
421,2024-03-05,P001,1,3500,7.73,270.55,3229.45,dinheiro,Bruno
422,2024-03-05,P001,2,3500,5.49,384.3,6615.7,dinheiro,Carla
423,2024-03-06,P001,1,3500,12.23,428.05,3071.95,cartao_credito,Diego
424,2024-03-06,P002,2,50,4.79,4.79,95.21,cartao_credito,Ana
425,2024-03-06,P001,3,3500,9.79,1027.95,9472.05,dinheiro,Carla
426,2024-03-06,P002,2,50,3.76,3.76,96.24,cartao_credito,Bruno
427,2024-03-06,P003,1,250,0.77,1.93,248.07,dinheiro,Ana
428,2024-03-06,P004,2,900,9.45,170.1,1629.9,cartao_credito,Ana
429,2024-03-06,P004,3,900,0.25,6.75,2693.25,pix,Bruno
430,2024-03-06,P002,2,50,12.1,12.1,87.9,cartao_credito,Bruno
431,2024-03-06,P003,2,250,14.65,73.25,426.75,cartao_credito,Bruno
432,2024-03-06,P003,3,250,1.98,14.85,735.15,pix,Bruno
433,2024-03-07,P005,3,180,3.78,20.41,519.59,dinheiro,Diego
434,2024-03-07,P003,2,250,2.95,14.75,485.25,pix,Carla
435,2024-03-08,P001,1,3500,9.87,345.45,3154.55,pix,Diego
436,2024-03-08,P005,1,180,8.55,15.39,164.61,pix,Diego
437,2024-03-08,P005,3,180,6.43,34.72,505.28,cartao_credito,Carla
438,2024-03-08,P005,2,180,9.61,34.6,325.4,dinheiro,Diego
439,2024-03-08,P005,1,180,9.84,17.71,162.29,pix,Ana
440,2024-03-08,P004,2,900,3.0,54.0,1746.0,pix,Diego
441,2024-03-08,P004,2,900,7.56,136.08,1663.92,dinheiro,Carla
442,2024-03-09,P004,3,900,9.25,249.75,2450.25,pix,Carla
443,2024-03-09,P001,1,3500,4.97,173.95,3326.05,dinheiro,Carla
444,2024-03-09,P004,1,900,2.84,25.56,874.44,dinheiro,Diego
445,2024-03-09,P003,2,250,7.27,36.35,463.65,cartao_credito,Carla
446,2024-03-10,P004,2,900,5.05,90.9,1709.1,pix,Carla
447,2024-03-10,P002,2,50,5.29,5.29,94.71,dinheiro,Ana
448,2024-03-10,P003,2,250,9.69,48.45,451.55,pix,Ana
449,2024-03-10,P003,1,250,13.01,32.52,217.47,cartao_credito,Carla
450,2024-03-10,P004,1,900,9.17,82.53,817.47,cartao_credito,Ana
451,2024-03-10,P004,1,900,6.66,59.94,840.06,dinheiro,Bruno
452,2024-03-10,P001,3,3500,2.04,214.2,10285.8,pix,Ana
453,2024-03-10,P004,1,900,0.18,1.62,898.38,pix,Bruno
454,2024-03-10,P004,1,900,13.16,118.44,781.56,cartao_credito,Ana
455,2024-03-10,P001,3,3500,8.76,919.8,9580.2,pix,Bruno
456,2024-03-11,P004,2,900,4.19,75.42,1724.58,dinheiro,Carla
457,2024-03-11,P003,3,250,4.12,30.9,719.1,pix,Ana
458,2024-03-11,P002,2,50,7.82,7.82,92.18,pix,Diego
459,2024-03-11,P003,3,250,7.15,53.63,696.38,cartao_credito,Carla
460,2024-03-11,P005,1,180,1.6,2.88,177.12,cartao_credito,Diego
461,2024-03-11,P002,2,50,0.1,0.1,99.9,pix,Carla
462,2024-03-11,P003,2,250,1.99,9.95,490.05,pix,Carla
463,2024-03-12,P002,3,50,5.2,7.8,142.2,pix,Carla
464,2024-03-12,P002,2,50,0.08,0.08,99.92,pix,Diego
465,2024-03-12,P004,1,900,9.59,86.31,813.69,pix,Bruno
466,2024-03-12,P004,2,900,6.93,124.74,1675.26,dinheiro,Carla
467,2024-03-13,P005,3,180,4.32,23.33,516.67,cartao_credito,Carla
468,2024-03-13,P002,2,50,12.42,12.42,87.58,cartao_credito,Ana
469,2024-03-13,P003,2,250,1.85,9.25,490.75,dinheiro,Ana
470,2024-03-14,P005,1,180,7.54,13.57,166.43,cartao_credito,Diego
471,2024-03-14,P001,1,3500,6.18,216.3,3283.7,dinheiro,Carla
472,2024-03-14,P001,2,3500,13.93,975.1,6024.9,cartao_credito,Diego
473,2024-03-14,P001,1,3500,7.05,246.75,3253.25,pix,Bruno
474,2024-03-14,P003,2,250,2.01,10.05,489.95,cartao_credito,Diego
475,2024-03-14,P004,1,900,8.34,75.06,824.94,dinheiro,Diego
476,2024-03-15,P005,3,180,3.78,20.41,519.59,pix,Diego
477,2024-03-15,P002,3,50,7.1,10.65,139.35,pix,Bruno
478,2024-03-15,P004,3,900,10.11,272.97,2427.03,cartao_credito,Diego
479,2024-03-15,P004,1,900,3.24,29.16,870.84,cartao_credito,Ana
480,2024-03-15,P001,2,3500,6.83,478.1,6521.9,pix,Carla
481,2024-03-15,P001,3,3500,4.54,476.7,10023.3,cartao_credito,Ana
482,2024-03-15,P001,3,3500,1.26,132.3,10367.7,dinheiro,Carla
483,2024-03-15,P004,1,900,0.69,6.21,893.79,pix,Carla
484,2024-03-15,P002,3,50,9.0,13.5,136.5,dinheiro,Diego
485,2024-03-15,P002,2,50,8.29,8.29,91.71,dinheiro,Ana
486,2024-03-15,P005,1,180,4.51,8.12,171.88,cartao_credito,Carla
487,2024-03-16,P002,2,50,11.19,11.19,88.81,cartao_credito,Carla
488,2024-03-16,P005,1,180,1.96,3.53,176.47,dinheiro,Bruno
489,2024-03-16,P001,1,3500,2.57,89.95,3410.05,dinheiro,Ana
490,2024-03-16,P001,2,3500,7.25,507.5,6492.5,dinheiro,Ana
491,2024-03-16,P003,2,250,9.54,47.7,452.3,dinheiro,Carla
492,2024-03-16,P003,3,250,1.98,14.85,735.15,dinheiro,Bruno
493,2024-03-16,P001,2,3500,8.41,588.7,6411.3,cartao_credito,Ana
494,2024-03-16,P005,1,180,1.05,1.89,178.11,dinheiro,Bruno
495,2024-03-17,P005,3,180,5.39,29.11,510.89,cartao_credito,Ana
496,2024-03-17,P001,2,3500,7.6,532.0,6468.0,dinheiro,Diego
497,2024-03-17,P002,2,50,1.18,1.18,98.82,dinheiro,Ana
498,2024-03-17,P003,2,250,12.22,61.1,438.9,cartao_credito,Carla
499,2024-03-17,P002,1,50,4.97,2.48,47.52,dinheiro,Ana
500,2024-03-17,P002,1,50,5.82,2.91,47.09,pix,Bruno
501,2024-03-17,P003,1,250,1.47,3.67,246.32,cartao_credito,Bruno
502,2024-03-17,P005,1,180,2.6,4.68,175.32,pix,Diego
503,2024-03-18,P002,2,50,5.73,5.73,94.27,dinheiro,Bruno
504,2024-03-18,P001,3,3500,10.53,1105.65,9394.35,cartao_credito,Diego
505,2024-03-19,P003,1,250,7.5,18.75,231.25,pix,Ana
506,2024-03-19,P004,1,900,8.63,77.67,822.33,pix,Carla
507,2024-03-20,P002,3,50,5.26,7.89,142.11,pix,Diego
508,2024-03-20,P001,1,3500,1.92,67.2,3432.8,cartao_credito,Bruno
509,2024-03-21,P001,2,3500,4.64,324.8,6675.2,cartao_credito,Bruno
510,2024-03-21,P003,3,250,13.6,102.0,648.0,cartao_credito,Diego
511,2024-03-21,P002,2,50,9.0,9.0,91.0,cartao_credito,Ana
512,2024-03-21,P002,1,50,3.09,1.54,48.45,cartao_credito,Bruno
513,2024-03-21,P002,3,50,11.52,17.28,132.72,cartao_credito,Ana
514,2024-03-21,P003,2,250,9.68,48.4,451.6,cartao_credito,Carla
515,2024-03-21,P002,3,50,7.55,11.32,138.68,pix,Diego
516,2024-03-21,P003,2,250,5.13,25.65,474.35,pix,Carla
517,2024-03-22,P003,3,250,5.33,39.98,710.02,cartao_credito,Diego
518,2024-03-22,P005,2,180,7.73,27.83,332.17,dinheiro,Diego
519,2024-03-22,P004,3,900,6.84,184.68,2515.32,cartao_credito,Carla
520,2024-03-22,P003,1,250,4.22,10.55,239.45,dinheiro,Bruno
521,2024-03-22,P003,2,250,7.94,39.7,460.3,pix,Diego
522,2024-03-22,P002,1,50,4.2,2.1,47.9,dinheiro,Bruno
523,2024-03-22,P001,2,3500,1.62,113.4,6886.6,cartao_credito,Bruno
524,2024-03-22,P004,2,900,4.6,82.8,1717.2,pix,Bruno
525,2024-03-22,P005,3,180,6.17,33.32,506.68,cartao_credito,Carla
526,2024-03-22,P004,2,900,10.69,192.42,1607.58,cartao_credito,Carla
527,2024-03-22,P003,1,250,9.78,24.45,225.55,cartao_credito,Diego
528,2024-03-23,P004,2,900,10.67,192.06,1607.94,cartao_credito,Diego
529,2024-03-23,P005,3,180,14.74,79.6,460.4,cartao_credito,Diego
530,2024-03-23,P001,2,3500,4.84,338.8,6661.2,dinheiro,Carla
531,2024-03-23,P002,3,50,8.63,12.95,137.06,dinheiro,Carla
532,2024-03-23,P001,1,3500,6.23,218.05,3281.95,dinheiro,Carla
533,2024-03-23,P005,2,180,5.77,20.77,339.23,pix,Diego
534,2024-03-23,P005,1,180,4.67,8.41,171.59,pix,Ana
535,2024-03-23,P004,3,900,10.67,288.09,2411.91,cartao_credito,Carla
536,2024-03-23,P001,3,3500,13.44,1411.2,9088.8,cartao_credito,Bruno
537,2024-03-24,P004,3,900,9.52,257.04,2442.96,pix,Ana
538,2024-03-24,P003,1,250,11.73,29.32,220.68,cartao_credito,Bruno
539,2024-03-24,P005,1,180,11.02,19.84,160.16,cartao_credito,Carla
540,2024-03-24,P001,2,3500,7.14,499.8,6500.2,cartao_credito,Ana
541,2024-03-24,P005,3,180,2.25,12.15,527.85,pix,Ana
542,2024-03-24,P002,1,50,2.96,1.48,48.52,pix,Ana
543,2024-03-24,P002,2,50,5.72,5.72,94.28,pix,Carla
544,2024-03-24,P002,2,50,12.88,12.88,87.12,cartao_credito,Ana
545,2024-03-24,P002,3,50,0.44,0.66,149.34,pix,Carla
546,2024-03-24,P005,1,180,4.39,7.9,172.1,pix,Carla
547,2024-03-25,P003,2,250,7.75,38.75,461.25,dinheiro,Carla
548,2024-03-25,P004,1,900,9.39,84.51,815.49,pix,Ana
549,2024-03-25,P004,3,900,8.56,231.12,2468.88,dinheiro,Bruno
550,2024-03-25,P001,1,3500,8.45,295.75,3204.25,dinheiro,Ana
551,2024-03-25,P002,2,50,1.51,1.51,98.49,cartao_credito,Diego
552,2024-03-25,P004,2,900,0.31,5.58,1794.42,dinheiro,Diego
553,2024-03-25,P002,1,50,1.56,0.78,49.22,pix,Carla
554,2024-03-25,P003,3,250,2.66,19.95,730.05,pix,Ana
555,2024-03-26,P004,1,900,7.4,66.6,833.4,dinheiro,Carla
556,2024-03-26,P005,3,180,5.95,32.13,507.87,pix,Carla
557,2024-03-26,P005,3,180,2.33,12.58,527.42,cartao_credito,Diego
558,2024-03-27,P001,1,3500,6.71,234.85,3265.15,pix,Ana
559,2024-03-27,P004,3,900,8.86,239.22,2460.78,pix,Ana
560,2024-03-27,P005,1,180,1.75,3.15,176.85,dinheiro,Carla
561,2024-03-27,P002,1,50,1.67,0.83,49.16,cartao_credito,Bruno
562,2024-03-28,P001,2,3500,7.93,555.1,6444.9,cartao_credito,Bruno
563,2024-03-28,P005,1,180,2.84,5.11,174.89,cartao_credito,Ana
564,2024-03-28,P003,3,250,4.51,33.83,716.17,pix,Diego
565,2024-03-28,P004,3,900,1.78,48.06,2651.94,dinheiro,Bruno
566,2024-03-29,P001,3,3500,1.21,127.05,10372.95,pix,Carla
567,2024-03-29,P005,2,180,0.6,2.16,357.84,pix,Carla
568,2024-03-29,P004,1,900,10.03,90.27,809.73,cartao_credito,Bruno
569,2024-03-29,P005,3,180,2.57,13.88,526.12,pix,Carla
570,2024-03-29,P003,2,250,14.08,70.4,429.6,cartao_credito,Bruno
571,2024-03-29,P002,2,50,5.56,5.56,94.44,cartao_credito,Ana
572,2024-03-29,P002,2,50,8.81,8.81,91.19,cartao_credito,Ana
573,2024-03-29,P004,1,900,4.17,37.53,862.47,dinheiro,Ana
574,2024-03-29,P005,1,180,14.18,25.52,154.48,cartao_credito,Diego
575,2024-03-29,P003,3,250,3.11,23.32,726.67,pix,Bruno
576,2024-03-29,P005,3,180,9.17,49.52,490.48,pix,Carla
577,2024-03-30,P004,3,900,3.78,102.06,2597.94,pix,Carla
578,2024-03-30,P005,2,180,2.46,8.86,351.14,pix,Bruno
579,2024-03-30,P003,1,250,8.74,21.85,228.15,dinheiro,Diego
580,2024-03-30,P005,2,180,2.04,7.34,352.66,dinheiro,Carla
581,2024-03-30,P001,1,3500,5.58,195.3,3304.7,cartao_credito,Bruno
582,2024-03-31,P001,3,3500,7.83,822.15,9677.85,dinheiro,Carla
583,2024-03-31,P004,3,900,4.74,127.98,2572.02,pix,Bruno
584,2024-03-31,P005,2,180,13.53,48.71,311.29,cartao_credito,Bruno
585,2024-03-31,P005,2,180,9.69,34.88,325.12,dinheiro,Diego
586,2024-04-01,P001,1,3500,0.3,10.5,3489.5,pix,Bruno
587,2024-04-01,P001,3,3500,7.23,759.15,9740.85,cartao_credito,Ana
588,2024-04-01,P003,2,250,14.54,72.7,427.3,cartao_credito,Bruno
589,2024-04-01,P002,3,50,3.49,5.24,144.76,pix,Bruno
590,2024-04-01,P003,1,250,0.78,1.95,248.05,pix,Carla
591,2024-04-01,P005,3,180,0.81,4.37,535.63,cartao_credito,Ana
592,2024-04-01,P001,3,3500,3.28,344.4,10155.6,cartao_credito,Diego
593,2024-04-02,P003,2,250,3.64,18.2,481.8,dinheiro,Carla
594,2024-04-02,P005,1,180,5.94,10.69,169.31,pix,Ana
595,2024-04-02,P002,2,50,3.54,3.54,96.46,cartao_credito,Diego
596,2024-04-02,P002,2,50,4.03,4.03,95.97,pix,Diego
597,2024-04-03,P005,2,180,12.8,46.08,313.92,cartao_credito,Bruno
598,2024-04-03,P005,3,180,5.33,28.78,511.22,pix,Ana
599,2024-04-03,P002,1,50,1.4,0.7,49.3,dinheiro,Bruno
600,2024-04-04,P002,1,50,5.91,2.96,47.05,pix,Carla
601,2024-04-04,P001,1,3500,8.57,299.95,3200.05,pix,Carla
602,2024-04-04,P001,2,3500,7.03,492.1,6507.9,dinheiro,Ana
603,2024-04-04,P001,3,3500,2.43,255.15,10244.85,cartao_credito,Bruno
604,2024-04-04,P003,2,250,6.21,31.05,468.95,pix,Diego
605,2024-04-04,P005,2,180,9.62,34.63,325.37,dinheiro,Diego
606,2024-04-05,P001,1,3500,8.61,301.35,3198.65,cartao_credito,Diego
607,2024-04-05,P001,1,3500,0.53,18.55,3481.45,cartao_credito,Carla
608,2024-04-05,P005,1,180,5.61,10.1,169.9,cartao_credito,Carla
609,2024-04-05,P003,1,250,4.87,12.18,237.82,dinheiro,Carla
610,2024-04-06,P001,2,3500,3.35,234.5,6765.5,dinheiro,Carla
611,2024-04-06,P003,2,250,9.03,45.15,454.85,dinheiro,Diego
612,2024-04-06,P004,2,900,8.18,147.24,1652.76,dinheiro,Carla
613,2024-04-06,P004,1,900,1.59,14.31,885.69,dinheiro,Ana
614,2024-04-06,P001,2,3500,8.12,568.4,6431.6,dinheiro,Bruno
615,2024-04-06,P004,2,900,4.48,80.64,1719.36,pix,Bruno
616,2024-04-06,P005,1,180,5.17,9.31,170.69,pix,Carla
617,2024-04-06,P005,2,180,7.02,25.27,334.73,pix,Bruno
618,2024-04-07,P001,1,3500,4.05,141.75,3358.25,dinheiro,Diego
619,2024-04-07,P002,2,50,10.15,10.15,89.85,cartao_credito,Carla
620,2024-04-07,P001,1,3500,4.8,168.0,3332.0,cartao_credito,Bruno
621,2024-04-07,P005,2,180,3.89,14.0,346.0,cartao_credito,Diego
622,2024-04-07,P002,2,50,9.75,9.75,90.25,cartao_credito,Diego
623,2024-04-07,P005,2,180,7.01,25.24,334.76,dinheiro,Bruno
624,2024-04-08,P005,2,180,10.05,36.18,323.82,cartao_credito,Diego
625,2024-04-08,P003,3,250,0.01,0.07,749.92,pix,Ana
626,2024-04-08,P005,2,180,8.08,29.09,330.91,pix,Bruno
627,2024-04-08,P004,1,900,2.53,22.77,877.23,pix,Ana
628,2024-04-08,P003,3,250,13.03,97.72,652.27,cartao_credito,Carla
629,2024-04-08,P003,2,250,0.28,1.4,498.6,pix,Carla
630,2024-04-09,P002,1,50,7.86,3.93,46.07,dinheiro,Bruno
631,2024-04-09,P002,1,50,11.59,5.79,44.2,cartao_credito,Bruno
632,2024-04-09,P002,3,50,9.65,14.47,135.53,pix,Carla
633,2024-04-09,P004,3,900,2.76,74.52,2625.48,pix,Bruno
634,2024-04-09,P001,1,3500,5.99,209.65,3290.35,dinheiro,Bruno
635,2024-04-09,P002,3,50,7.16,10.74,139.26,dinheiro,Ana
636,2024-04-09,P003,2,250,4.85,24.25,475.75,cartao_credito,Bruno
637,2024-04-09,P005,2,180,8.33,29.99,330.01,pix,Ana
638,2024-04-09,P001,1,3500,6.69,234.15,3265.85,dinheiro,Bruno
639,2024-04-09,P005,3,180,10.34,55.84,484.16,cartao_credito,Carla
640,2024-04-10,P004,1,900,6.84,61.56,838.44,cartao_credito,Ana
641,2024-04-10,P003,1,250,7.02,17.55,232.45,pix,Diego
642,2024-04-10,P003,3,250,6.57,49.28,700.73,pix,Carla
643,2024-04-10,P002,2,50,7.93,7.93,92.07,cartao_credito,Ana
644,2024-04-10,P005,2,180,7.52,27.07,332.93,dinheiro,Diego
645,2024-04-10,P005,3,180,6.61,35.69,504.31,cartao_credito,Ana
646,2024-04-10,P003,3,250,0.27,2.02,747.98,cartao_credito,Ana
647,2024-04-10,P003,2,250,14.26,71.3,428.7,cartao_credito,Diego
648,2024-04-10,P003,1,250,9.57,23.93,226.07,dinheiro,Bruno
649,2024-04-10,P004,3,900,9.18,247.86,2452.14,cartao_credito,Bruno
650,2024-04-11,P003,2,250,1.83,9.15,490.85,pix,Ana
651,2024-04-11,P001,3,3500,5.39,565.95,9934.05,dinheiro,Diego
652,2024-04-11,P003,1,250,9.65,24.12,225.88,cartao_credito,Ana
653,2024-04-11,P001,1,3500,2.85,99.75,3400.25,dinheiro,Carla
654,2024-04-11,P002,1,50,7.62,3.81,46.19,dinheiro,Diego
655,2024-04-11,P005,2,180,0.37,1.33,358.67,cartao_credito,Ana
656,2024-04-11,P002,3,50,11.22,16.83,133.17,cartao_credito,Carla
657,2024-04-12,P005,2,180,13.19,47.48,312.52,cartao_credito,Carla
658,2024-04-12,P001,3,3500,12.67,1330.35,9169.65,cartao_credito,Ana
659,2024-04-13,P002,1,50,8.39,4.2,45.8,cartao_credito,Bruno
660,2024-04-13,P003,1,250,1.41,3.52,246.47,pix,Diego
661,2024-04-14,P001,1,3500,6.36,222.6,3277.4,pix,Ana
662,2024-04-14,P004,1,900,0.57,5.13,894.87,pix,Diego
663,2024-04-14,P004,2,900,11.92,214.56,1585.44,cartao_credito,Carla
664,2024-04-14,P002,2,50,5.01,5.01,94.99,cartao_credito,Bruno
665,2024-04-14,P005,1,180,6.97,12.55,167.45,pix,Carla
666,2024-04-15,P001,2,3500,5.84,408.8,6591.2,cartao_credito,Ana
667,2024-04-15,P002,3,50,3.26,4.89,145.11,cartao_credito,Ana
668,2024-04-15,P004,1,900,7.49,67.41,832.59,pix,Bruno
669,2024-04-15,P005,3,180,3.78,20.41,519.59,pix,Diego
670,2024-04-15,P004,1,900,4.55,40.95,859.05,pix,Carla
671,2024-04-15,P003,2,250,5.31,26.55,473.45,pix,Bruno
672,2024-04-15,P002,2,50,0.25,0.25,99.75,dinheiro,Diego
673,2024-04-15,P001,3,3500,3.56,373.8,10126.2,dinheiro,Diego
674,2024-04-16,P001,2,3500,9.59,671.3,6328.7,cartao_credito,Ana
675,2024-04-16,P001,1,3500,8.35,292.25,3207.75,dinheiro,Bruno
676,2024-04-16,P001,3,3500,8.82,926.1,9573.9,cartao_credito,Bruno
677,2024-04-16,P004,2,900,7.29,131.22,1668.78,pix,Diego
678,2024-04-16,P002,1,50,0.78,0.39,49.61,dinheiro,Carla
679,2024-04-16,P005,3,180,5.72,30.89,509.11,cartao_credito,Ana
680,2024-04-17,P005,2,180,1.4,5.04,354.96,pix,Diego
681,2024-04-17,P001,1,3500,7.34,256.9,3243.1,pix,Carla
682,2024-04-17,P005,2,180,0.13,0.47,359.53,cartao_credito,Carla
683,2024-04-18,P002,1,50,3.15,1.57,48.42,dinheiro,Diego
684,2024-04-18,P001,1,3500,6.17,215.95,3284.05,cartao_credito,Bruno
685,2024-04-18,P005,1,180,5.82,10.48,169.52,dinheiro,Bruno
686,2024-04-18,P002,2,50,0.26,0.26,99.74,pix,Diego
687,2024-04-19,P002,1,50,7.28,3.64,46.36,dinheiro,Diego
688,2024-04-19,P002,3,50,10.43,15.65,134.35,cartao_credito,Diego
689,2024-04-19,P005,3,180,14.3,77.22,462.78,cartao_credito,Diego
690,2024-04-19,P005,2,180,7.53,27.11,332.89,pix,Ana
691,2024-04-20,P002,2,50,3.46,3.46,96.54,cartao_credito,Diego
692,2024-04-20,P001,1,3500,5.6,196.0,3304.0,dinheiro,Bruno
693,2024-04-20,P003,3,250,4.88,36.6,713.4,dinheiro,Carla
694,2024-04-20,P001,3,3500,2.05,215.25,10284.75,dinheiro,Diego
695,2024-04-20,P005,1,180,1.86,3.35,176.65,pix,Carla
696,2024-04-20,P005,2,180,8.3,29.88,330.12,dinheiro,Ana
697,2024-04-20,P005,2,180,9.11,32.8,327.2,cartao_credito,Ana
698,2024-04-21,P001,3,3500,11.73,1231.65,9268.35,cartao_credito,Diego
699,2024-04-21,P002,3,50,4.23,6.35,143.66,cartao_credito,Carla
700,2024-04-21,P005,1,180,2.98,5.36,174.64,cartao_credito,Carla
701,2024-04-21,P005,3,180,1.84,9.94,530.06,dinheiro,Ana
702,2024-04-21,P003,2,250,8.06,40.3,459.7,pix,Ana
703,2024-04-21,P002,2,50,6.13,6.13,93.87,dinheiro,Bruno
704,2024-04-21,P002,3,50,9.31,13.96,136.03,cartao_credito,Bruno
705,2024-04-21,P004,3,900,4.01,108.27,2591.73,dinheiro,Bruno
706,2024-04-22,P001,3,3500,9.14,959.7,9540.3,dinheiro,Diego
707,2024-04-22,P002,3,50,5.84,8.76,141.24,dinheiro,Diego
708,2024-04-22,P003,2,250,3.18,15.9,484.1,dinheiro,Bruno
709,2024-04-22,P005,3,180,4.72,25.49,514.51,pix,Ana
710,2024-04-22,P001,3,3500,5.64,592.2,9907.8,dinheiro,Carla
711,2024-04-22,P005,3,180,4.97,26.84,513.16,dinheiro,Diego
712,2024-04-22,P002,1,50,8.5,4.25,45.75,dinheiro,Bruno
713,2024-04-22,P003,2,250,3.49,17.45,482.55,pix,Diego
714,2024-04-23,P004,1,900,1.41,12.69,887.31,cartao_credito,Bruno
715,2024-04-23,P002,1,50,1.37,0.69,49.31,cartao_credito,Ana
716,2024-04-24,P001,2,3500,2.63,184.1,6815.9,cartao_credito,Carla
717,2024-04-24,P002,2,50,9.24,9.24,90.76,pix,Ana
718,2024-04-24,P003,2,250,6.54,32.7,467.3,cartao_credito,Ana
719,2024-04-24,P003,1,250,4.47,11.17,238.82,pix,Diego
720,2024-04-24,P005,1,180,2.88,5.18,174.82,pix,Bruno
721,2024-04-24,P002,1,50,14.65,7.32,42.67,cartao_credito,Diego
722,2024-04-24,P005,3,180,6.2,33.48,506.52,cartao_credito,Bruno
723,2024-04-24,P005,3,180,7.45,40.23,499.77,dinheiro,Carla
724,2024-04-24,P004,3,900,13.72,370.44,2329.56,cartao_credito,Bruno
725,2024-04-24,P005,1,180,5.87,10.57,169.43,cartao_credito,Ana
726,2024-04-24,P001,3,3500,8.24,865.2,9634.8,dinheiro,Bruno
727,2024-04-25,P002,2,50,3.47,3.47,96.53,cartao_credito,Carla
